t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
79,0,0,3.69970050396867,1.34871549035736,2.4872599961286
79.2,0,0,3.68272485590656,1.34127473122407,2.48863102082919
79.4,0,0,3.68230508490168,1.34202635162046,2.48993881248699
79.6,0,0,3.68175195384768,1.3426988344255,2.49118266817319
79.8,0,0,3.68119943742299,1.34336005752789,2.49236037264381
80,0,0,3.68057971959772,1.34398467505629,2.49346280339266
80.2,0,0,3.68523168225816,1.34724146192835,2.49446609465166
80.4,0,0,3.69152075467666,1.35128344302286,2.49541618291548
80.6,0,0,3.69360997783956,1.35321750083603,2.49631267234974
80.8,0,0,3.69830786069332,1.35641784785758,2.49715518608763
81,1,1,4.87832741536552,1.89120231608237,2.49794336602635
81.2,1,1,4.94299655561047,1.92409163199522,2.49865650973741
81.4,0,0,3.68941186945392,1.35451122972196,2.49930627001293
81.6,0,0,3.68852103476821,1.35486745876108,2.49989458574011
81.8,0,0,3.68913703118421,1.35596739436071,2.50040233715058
82,1,1,4.94253392384785,1.92706509925628,2.5008293546651
82.2,0,0,3.68670064226062,1.35632051054655,2.50119411741868
82.4,0,0,3.68085410732679,1.35417021807837,2.50149636475582
82.6,0,0,3.67053596025764,1.34978156722205,2.50173585788898
82.8,0,0,3.66507012350681,1.34777902939742,2.50190881688968
83,0,0,3.6641629929821,1.34804910313037,2.50198223576489
83.2,0,0,3.66285432048073,1.34810671719131,2.50198306312976
83.4,0,0,3.66149858636613,1.34812740322039,2.50191118958746
83.6,0,0,3.65904311814563,1.34758928019571,2.50176653341646
83.8,0,0,3.64648310111267,1.34202945688098,2.50154881707018
84,0,0,3.67608157911593,1.357350314968,2.50125799236832
84.2,0,0,3.67817963088741,1.35902747456914,2.50089404092708
84.4,0,0,3.67910948231701,1.360111616278,2.50045687767838
84.6,1,1,4.83246245515257,1.88144366274408,2.49994644478485
84.8,0,0,3.67467114194942,1.35911614873188,2.49936271168416
85,0,0,3.67730664198965,1.36118614862702,2.49851888619342
85.2,1,1,4.81586683313522,1.87530095308089,2.49762833579749
85.4,1,1,4.83329666051095,1.88460106300985,2.49671320511475
85.6,1,1,4.86136303879035,1.89909316433015,2.4957915992767
85.8,1,1,4.82542387083826,1.88178151792884,2.49486534861724
86,1,1,4.82076459710252,1.87992242788327,2.49390277443598
86.2,1,1,4.81690345430008,1.87840392017569,2.49290872522437
