t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
73.6,0,0,3.31932707205672,1.16966501490697,2.03268354243768
73.8,0,0,3.31861660232345,1.17083257698084,2.03539681071874
74,0,0,3.31773107347456,1.17190372865649,2.03807125635654
74.2,0,0,3.31682987296024,1.17295810956563,2.04070580783305
74.4,0,0,3.31524603661878,1.17366218328959,2.04329940637549
74.6,0,0,3.31439441141405,1.17472353478742,2.04585086995836
74.8,0,0,3.31367475266432,1.1758419037008,2.04835921883822
75,0,0,3.3161676011428,1.17855745101658,2.05082346883585
75.2,0,0,3.32011817393308,1.18199272653422,2.053242617764
75.4,0,0,3.31114067311285,1.17895477637924,2.05561567531088
75.6,0,0,3.31023254832269,1.17994227141229,2.05794166518219
75.8,0,0,3.31021431679948,1.18136541304956,2.06021962807247
76,0,0,3.31190885151623,1.18363558053632,2.06244861996208
76.2,0,0,3.30876145801532,1.18347536981632,2.06462771214543
76.4,0,0,3.30773105891979,1.18436418484806,2.06675599213313
76.6,0,0,3.30676342206806,1.1852748516464,2.06883256397262
76.8,0,0,3.30579842270159,1.18617913799334,2.0708553567193
77,0,0,3.3049015165893,1.18710763537118,2.0728248193462
77.2,0,0,3.30462496862451,1.18833611714756,2.07474029630313
77.4,0,0,3.3039082126297,1.18933386942654,2.07660119466078
77.6,0,0,3.30221324335123,1.18983181687768,2.07840671314045
77.8,0,0,3.30111724872836,1.1906185250237,2.08015604044315
78,0,0,3.29947160619858,1.19111960682067,2.08184841330507
78.2,0,0,3.29828509570024,1.19184164445462,2.08348165567233
78.4,0,0,3.29717416576466,1.19259222607336,2.08505539503149
78.6,0,0,3.33771378346399,1.21415794341754,2.08656943916236
78.8,0,0,3.2945918771736,1.19388262972108,2.0880231348996
79,0,0,3.29242691556699,1.19407545225067,2.08941580819309
79.2,0,0,3.29067476490682,1.19446429857117,2.09074679108535
79.4,0,0,3.29271659899337,1.19673982424471,2.0920153634235
79.6,0,0,3.289441200357,1.19634627893463,2.09322095785383
