t,tx_x,tx_y,rx_x,rx_y,relay_available
5.2,1564.11131887609,-956.864423031688,1613.33648922769,-917.270355136721,0
5.4,1568.07138442,-954.930763484767,1616.61390545184,-913.96028990505,0
5.6,1572.0314499639,-952.997103937846,1619.89076844314,-910.650783417424,0
5.8,1575.9915155078,-951.063444390925,1623.16705888309,-907.341855184802,0
6,1579.9515810517,-949.129784844004,1626.44275751595,-904.033524654733,0
6.2,1583.65174463105,-946.80409258527,1629.71784515091,-900.725811209222,0
6.4,1586.96763601505,-943.901889933903,1632.99230266413,-897.4187341626,0
6.6,1590.06833367979,-940.770303698888,1636.26611100089,-894.112312759415,0
6.8,1593.16903134452,-937.638717463873,1639.5156554335,-890.783756733676,0
7,1596.26972900925,-934.507131228858,1642.70794348623,-887.401210430988,0
7.2,1599.37042667398,-931.375544993844,1645.87764200704,-883.998861009745,0
7.4,1602.47112433871,-928.243958758829,1649.04613950871,-880.596797389005,0
7.6,1605.57182200344,-925.112372523814,1652.21391696848,-877.195506888118,0
7.8,1608.67251966817,-921.9807862888,1655.37410485615,-873.789101886191,0
8,1611.7732173329,-918.849200053785,1658.27046113775,-870.156700743879,0
8.2,1614.87391499763,-915.71761381877,1660.92468579978,-866.349904564908,0
8.4,1617.97461266236,-912.586027583755,1663.4804548049,-862.473059722154,0
8.6,1621.07531032709,-909.454441348741,1666.0355702492,-858.597206265509,0
8.8,1624.17600799182,-906.322855113726,1668.5900179278,-854.722365742345,0
9,1627.27670565655,-903.191268878711,1671.12773512826,-850.838042732069,0
9.2,1630.37740332128,-900.059682643696,1673.59863663534,-846.913213643666,0
9.4,1633.47810098601,-896.928096408681,1675.989564671,-842.939819589297,0
9.6,1636.57879865074,-893.796510173667,1678.37981465052,-838.967552371109,0
9.8,1639.65246499603,-890.63879341198,1680.76937362488,-834.9964335086,0
10,1642.67720508798,-887.433780817377,1683.15822872084,-831.026484395341,0
10.2,1645.68143108489,-884.209535640194,1685.54636714233,-827.057726296622,0
10.4,1648.68494227691,-880.984620311878,1687.93377617189,-823.090180347128,0
10.6,1651.68845346893,-877.759704983563,1690.32044317204,-819.123867548617,0
10.8,1654.69196466095,-874.534789655247,1692.70635558667,-815.158808767619,0
11,1657.49131047383,-871.133855308611,1695.09150094241,-811.195024733145,0
11.2,1660.10598968191,-867.59178433417,1697.47586685002,-807.232536034418,0
11.4,1662.53157100445,-863.91242112797,1699.85944100574,-803.271363118611,0
11.6,1664.95715232699,-860.23305792177,1702.24221119262,-799.311526288608,0
11.8,1667.38273364953,-856.55369471557,1704.62416528189,-795.353045700775,0
12,1669.8033930014,-852.871106073939,1707.00529123424,-791.39594136275,0
12.2,1672.20876531645,-849.178499625726,1709.38557710123,-787.440233131253,0
12.4,1674.50037659378,-845.414645666711,1711.78028261136,-783.495203149803,0
12.6,1676.77254456052,-841.638614537824,1714.22464452181,-779.583591344451,0
12.8,1679.04471252726,-837.862583408936,1716.79915587878,-775.757509235537,0
13,1681.316880494,-834.086552280049,1719.37270687276,-771.932854359655,0
13.2,1683.58904846074,-830.310521151162,1721.94528507895,-768.109645181789,0
13.4,1685.86121642748,-826.534490022275,1724.51687817923,-764.287900008383,0
13.6,1688.13338439421,-822.758458893388,1727.08747396349,-760.467636985339,0
13.8,1690.40555236095,-818.982427764501,1730.16283391655,-757.049071690216,0
14,1692.67772032769,-815.206396635614,1733.35180312856,-753.733408271927,0
14.2,1694.94988829443,-811.430365506727,1736.58581470754,-750.463389048982,0
14.4,1697.22205626117,-807.65433437784,1739.81850996304,-747.194700805524,0
14.6,1699.49422422791,-803.878303248953,1743.04987422081,-743.927358379187,0
14.8,1701.76639219465,-800.102272120065,1746.27989295257,-740.661376460021,0
15,1704.03856016139,-796.326240991178,1749.50855177757,-737.396769588879,0
15.2,1706.31072812813,-792.550209862291,1752.7358364642,-734.133552155828,0
15.4,1708.58289609487,-788.774178733404,1755.96173293155,-730.871738398564,0
15.6,1710.85976634127,-785.000999606006,1759.18622725093,-727.611342400855,0
15.8,1713.15832621618,-781.240975555965,1762.40930564741,-724.352378090998,0
16,1715.58441515512,-777.562782976971,1765.63095450134,-721.094859240286,0
16.2,1718.04466451841,-773.906510089747,1768.85116034984,-717.838799461503,0
16.4,1720.50491388169,-770.250237202523,1772.06990988826,-714.584212207429,0
16.6,1722.96516324498,-766.593964315299,1775.28718997165,-711.331110769366,0
16.8,1725.42541260826,-762.937691428075,1778.50298761621,-708.079508275677,0
17,1728.00815473519,-759.378341968089,1781.71729000071,-704.82941769035,0
17.2,1731.00073291822,-756.143278726998,1784.92971225774,-701.580483775862,0
17.4,1734.08303392259,-752.994035918273,1788.14028691001,-698.332763680417,0
17.6,1737.18191484489,-749.86065190338,1791.34921907891,-695.086484893936,0
17.8,1740.2807957672,-746.727267888487,1794.55660674577,-691.841768584925,0
18,1743.3796766895,-743.593883873594,1797.76243792593,-688.598626877519,0
18.2,1746.4785576118,-740.460499858701,1800.9659513722,-685.356331823334,0
18.4,1749.5774385341,-737.327115843808,1804.16464300164,-682.112434464651,0
18.6,1752.67631945641,-734.193731828915,1807.35830931931,-678.866765246303,0
18.8,1755.77520037871,-731.060347814022,1810.54973906834,-675.622093145932,0
19,1758.87408130101,-727.926963799129,1813.73955905832,-672.379057660087,0
19.2,1761.97296222332,-724.793579784236,1816.92775837532,-669.137669884767,0
19.4,1765.07184314562,-721.660195769343,1820.11399716599,-665.897617059503,0
19.6,1768.17072406792,-718.52681175445,1823.2975583156,-662.658215767619,0
19.8,1771.26960499022,-715.393427739557,1826.47833321454,-659.419380086185,0
20,1774.36848591253,-712.260043724664,1829.65744687875,-656.182235963107,0
20.2,1777.46736683483,-709.126659709772,1832.83488930235,-652.946793586888,0
20.4,1780.56624775713,-705.993275694879,1836.01065066275,-649.713062959419,0
20.6,1783.66502007832,-702.859784296856,1839.18472132172,-646.481053894877,0
20.8,1786.76325521285,-699.725761736857,1842.35709182641,-643.250776018651,0
21,1789.86138492136,-696.591634959207,1845.52775291043,-640.022238766283,0
21.2,1792.9594846362,-693.457478531666,1848.69669549483,-636.79545138244,0
21.4,1796.05758435104,-690.323322104125,1851.86391068912,-633.570422919892,0
21.6,1799.15568406588,-687.189165676584,1855.02938979225,-630.347162238528,0
21.8,1802.2514303349,-684.052685740865,1858.19312429353,-627.125678004375,0
22,1805.34480210128,-680.913863634168,1861.35510587361,-623.905978688657,0
22.2,1808.43509813046,-677.77201245891,1864.51532640534,-620.688072566858,0
22.4,1811.52539415963,-674.630161283651,1867.67377795472,-617.471967717821,0
22.6,1814.6156901888,-671.488310108392,1870.8304527817,-614.257672022857,0
22.8,1817.70596602989,-668.346439078819,1873.96280209703,-611.023786105224,0
23,1820.7958656523,-665.204198050699,1877.00654555768,-607.709278412726,0
23.2,1823.88442334803,-662.060638300612,1879.54862305089,-604.008761771044,0
23.4,1826.97229366089,-658.916403053955,1882.00032548583,-600.241372968325,0
23.6,1830.06016397376,-655.772167807297,1884.45061700518,-596.476152237672,0
23.8,1833.14803428662,-652.627932560639,1886.89949250312,-592.713107424912,0
24,1836.23590459949,-649.483697313982,1889.34694702912,-588.952246137256,0
24.2,1839.32377491236,-646.339462067324,1891.42262510711,-585.010132866948,0
24.4,1842.41164522522,-643.195226820667,1892.92591856231,-580.78794809082,0
24.6,1845.49951553809,-640.050991574009,1894.32396962657,-576.532478061561,0
24.8,1848.58738585095,-636.906756327351,1895.72119713151,-572.279514830578,0
25,1851.67525616382,-633.762521080694,1897.11759869304,-568.029065654729,0
25.2,1854.76312647668,-630.618285834036,1898.51317201763,-563.781137515174,0
25.4,1857.85099678955,-627.474050587379,1899.90791490257,-559.535737116616,0
25.6,1860.93886710241,-624.329815340721,1901.30182523625,-555.292870886561,0
25.8,1864.02673741528,-621.185580094063,1902.69490099833,-551.052544974616,0
26,1867.11460772814,-618.041344847406,1904.08714026,-546.814765251812,0
26.2,1870.20247804101,-614.897109600748,1905.47854118417,-542.579537309963,0
26.4,1873.29034835387,-611.75287435409,1906.8691020257,-538.346866461051,0
26.6,1876.27268794514,-608.508418265807,1908.25882113156,-534.116757736644,0
