Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10013,HeldOutHighNLOS,ForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.420865224625624,0.01093110818265,0.382196339434276,0.00961580157174644,-0.0386688851913477,-3.86688851913478,-0.0397970513481428,-0.0375407190345526,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.53090230796928,Meaningful,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0561222851834849,0.000336613718551761,0.057497941826116,0.000351760864188505,0.00137565664263103,2.45117717165916,0.00133348579618022,0.00141782748908184,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.26386975235557,Meaningful,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.86647254575707,0,3.48163627287853,0.0546802671175812,-0.384836272878539,-9.95316191500816,-0.393659714788259,-0.37601283096882,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-7.03793695906808,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,0.611376146788991,0.0108076163187881,0.607669724770642,0.00765731808250368,-0.00370642201834865,-0.37064220183487,-0.00499560939130969,-0.0024172346453876,0.00103659650131704,p = 0.001037,0.00103659650131704,p = 0.001037,**,**,-0.527536231884058,-0.463923345271446,Below1pp,0.0248783160316091,p = 0.02488,*
10007,HeldOutLongMixed,Default,AoI-greedy,Risk-constrained-v6,TimelyRate,0.975806988352745,0.0058823677310861,0.995740432612313,0.00233284414478458,0.0199334442595674,1.99334442595673,0.0190647136822845,0.0208021748368502,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.70258162456631,Meaningful,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,Default,AoI-greedy,Risk-constrained-v6,LossRate,0.0241930116472546,0.00588236773108605,0.00425956738768719,0.00233284414478446,-0.0199334442595674,-1.99334442595674,-0.0208021748368502,-0.0190647136822845,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.70258162456637,Meaningful,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,Default,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0254339669203464,0.0020866737613901,0.0211206018161471,0.000658579851997883,-0.00431336510419936,-16.959073343564,-0.00462608815440735,-0.00400064205399137,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.22568516157246,Meaningful,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,Default,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.42168053244592,0.0101973733417933,2.82916472545756,0.00846073080261814,-0.592515806988359,-17.3165145421922,-0.594536762031488,-0.590494851945231,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-47.3097541923126,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10007,HeldOutLongMixed,Default,AoI-greedy,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,ForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.870848585690516,0.00309721071173459,0.865391014975042,0.00402336840499426,-0.00545757071547416,-0.545757071547426,-0.00608323448551137,-0.00483190694543695,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.992599444958372,-1.40755627677157,Below1pp,1.78005908680576e-306,p < 1e-15,***
