Scene,SceneRole,GeometryType,Config,Stage,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10017,LongRange,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0.000181818181818181,0.00128564869306644,0,0,-0.000181818181818181,-0.0181818181818181,-0.000389275956945448,2.56395933090868e-05,0.317310527664727,p = 0.3173,0.951931582994182,p = 0.9519,n.s.,n.s.,-1,-0.141421356237309,Below1pp,1,p = 1,n.s.
10017,LongRange,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.012065870348222,0.000220349459202866,0.0134148502702511,0.000770291964212555,0.00134897992202918,11.1801294320054,0.00123052344951666,0.00146743639454169,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.8376131641068,Meaningful,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,2.81161818181818,0.239452085108011,2.94361818181818,0.211664128170053,0.132,4.69480532077937,0.122944313046251,0.141055686953748,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.3521224851359,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,NotApplicable,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0120674774545689,0.000221077232603464,0.0120674774545689,0.000221077232603464,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,3.15,8.97195690676443e-16,2.58458181818182,0.0359052556604816,-0.565418181818183,-17.9497835497836,-0.571212007530348,-0.559624356106018,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-15.7475046874683,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.620545454545455,0.0292025917425094,0.606363636363636,0.0294006010978487,-0.0141818181818182,-1.41818181818181,-0.0169959123587744,-0.0113677240048619,8.93858009831661e-09,p = 8.939e-09,3.57543203932664e-08,p = 3.575e-08,***,***,-0.770048309178744,-0.813206214822589,Meaningful,2.09162774300609e-06,p = 2.092e-06,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0.228,0.03498499786906,0.211636363636364,0.0356156844321134,-0.0163636363636363,-1.63636363636363,-0.0196771341325323,-0.0130501385947403,1.75649563782798e-08,p = 1.756e-08,3.57543203932664e-08,p = 3.575e-08,***,***,-0.745893719806763,-0.796893970362432,Meaningful,4.07506987976092e-06,p = 4.075e-06,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0361050542017303,0.00208359073415084,0.0384871043762915,0.00268430659121703,0.0023820501745612,6.59755324352079,0.00210163315611823,0.00266246719300417,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.915294117647059,1.37073638552436,Meaningful,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,3.8203090909091,0.0250325205921904,3.82070181818182,0.140737428550142,0.000392727272722162,0.0102799868643521,-0.0207048482518848,0.0214903027973291,0.983054261836192,p = 0.9831,0.983054261836192,p = 0.9831,n.s.,n.s.,0.0792156862745098,0.00300376473844038,SeeDelta,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,0.620545454545455,0.0292025917425094,0.606363636363636,0.0294006010978487,-0.0141818181818182,-1.41818181818181,-0.0169959123587744,-0.0113677240048619,8.93858009831661e-09,p = 8.939e-09,3.57543203932664e-08,p = 3.575e-08,***,***,-0.770048309178744,-0.813206214822589,Meaningful,2.09162774300609e-06,p = 2.092e-06,***
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0120674774545689,0.000221077232603464,0.0121179358564318,0.000259067088768879,5.045840186292e-05,0.418135455838895,2.94746774965887e-05,7.14421262292514e-05,0.00607442915232004,p = 0.006074,0.0242977166092802,p = 0.0243,**,*,1,0.388023761766266,Sub-ms,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,3.09847272727273,0.0165923411586181,2.55156363636364,0.0216716165620431,-0.546909090909093,-17.6509247957939,-0.54990035549332,-0.543917826324866,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-29.5031044415556,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0120674774545689,0.000221077232603464,0.0121416296027032,0.000242846062232484,7.4152148134228e-05,0.614479276330872,5.24141787325836e-05,9.58901175358725e-05,9.93709875365401e-05,p = 9.937e-05,0.00039748395014616,p = 3.975e-04,***,***,1,0.550442764023482,Sub-ms,0.0212653913328196,p = 0.02127,*
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,3.11329090909091,0.0295818328918376,2.61769090909091,0.0621035131732236,-0.495600000000002,-15.9188464705574,-0.504616093065655,-0.48658390693435,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-8.86993250500995,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0,0,0,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0120674774545689,0.000221077232603464,0.0142656364833656,0.001140912464255,0.00219815902879672,18.2155635846202,0.00202075570779824,0.00237556234979519,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.99942338198314,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,1.43858181818182,0.0624036879778209,1.42474545454545,0.0589558296228383,-0.0138363636363638,-0.961805818862027,-0.015261025883052,-0.0124117013896756,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.990588235294118,-1.56717485504945,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,NotApplicable,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.987636363636364,0.0100193774140185,0.993272727272727,0.00796560323386779,0.00563636363636357,0.563636363636366,0.00445497272727188,0.00681775454545527,5.22947369852034e-08,p = 5.229e-08,1.5688421095561e-07,p = 1.569e-07,***,***,0.941538461538462,0.76986182180285,Below1pp,1.20277895065968e-05,p = 1.203e-05,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,LossRate,0.0123636363636363,0.0100193774140187,0.00672727272727271,0.00796560323386787,-0.00563636363636363,-0.563636363636363,-0.00681775454545534,-0.00445497272727193,5.22947369852034e-08,p = 5.229e-08,1.5688421095561e-07,p = 1.569e-07,***,***,-0.941538461538462,-0.76986182180285,Below1pp,1.20277895065968e-05,p = 1.203e-05,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0127767240136513,0.000349411649248964,0.0141547269652347,0.000750554109674621,0.00137800295158346,10.7852603696467,0.00126615215706783,0.00148985374609909,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.9880096022593,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,AvgTxCost,1.46764545454545,0.103268505835616,1.51464545454545,0.100693383330037,0.0469999999999998,3.20240831015665,0.0415528878153597,0.05244711218464,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.946666666666667,1.392319614938,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,PosDeg_Emerg,Risk-constrained-v6,Constrained Oracle,EmgTimely,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,p = 1,1,p = 1,n.s.,n.s.,0,0,NotApplicable,1,p = 1,n.s.
