Config,Profile,Vegetation,Variant,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgDelayMean,AvgDelayStd,AvgDelayCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
FG_Straight_Sparse_Base,Straight,Sparse,Base,Confidence-driven,PosDeg_Emerg,0.999090909090909,0.00287479787288033,0.00178181818181817,0.000909090909090904,0.00287479787288033,0.00178181818181817,0.0122663279834612,0.000215093845432697,0.0001333165466013,2.44927272727273,0.00453635452722722,0.00281166166569065,0.997674418604651,0.00735413409341485,0.00455813953488373
FG_Straight_Sparse_Base,Straight,Sparse,Base,Confidence-driven,Recovery,1,0,0,0,0,0,0.012041235638676,9.0951298890675e-05,5.63721990864746e-05,2.49662251655629,0.0753186196348097,0.0466829641001121,1,0,0
FG_Straight_Sparse_Base,Straight,Sparse,Base,Confidence-driven,Full,0.991846921797005,0.00122772843156842,0.000760953965612867,0.008153078202995,0.00122772843156842,0.000760953965612867,0.0122729845144931,0.000147591671792781,9.14782659212942e-05,1.68275041597338,0.0194708184630448,0.0120681383131726,0.999065420560748,0.00295539968240036,0.00183177570093458
FG_Straight_Sparse_Base,Straight,Sparse,Base,Oracle,Normal,0.972,0.0101543641411519,0.00629374009984878,0.028,0.0101543641411519,0.00629374009984878,0.0133530984419835,0.000718109872772607,0.000445089110410174,1.11272,0.0123679873508633,0.00766575797977249,NaN,NaN,NaN
FG_Straight_Sparse_Base,Straight,Sparse,Base,Oracle,Coop_1,0.998,0.00322030594359767,0.00199596630269189,0.00200000000000001,0.00322030594359767,0.00199596630269189,0.0120723361746179,0.000164126205188819,0.000101726475894896,1.00396666666667,0.00880298770830635,0.00545614830905194,NaN,NaN,NaN
FG_Straight_Sparse_Base,Straight,Sparse,Base,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,0.0120326630852676,0.000196739915300409,0.000121940662847509,1.23076923076923,2.3405556457178e-16,1.45069141884354e-16,NaN,NaN,NaN
FG_Straight_Sparse_Base,Straight,Sparse,Base,Oracle,PosDeg_Emerg,0.999090909090909,0.00287479787288033,0.00178181818181817,0.000909090909090904,0.00287479787288033,0.00178181818181817,0.0122816106508252,0.000237106197398867,0.000146959943699895,2.22236363636364,0.00603707553304871,0.00374181818181817,0.997674418604651,0.00735413409341485,0.00455813953488373
FG_Straight_Sparse_Base,Straight,Sparse,Base,Oracle,Recovery,1,0,0,0,0,0,0.0121840147145011,0.000234176469511724,0.000145144079542509,2.26741721854305,0.0595918557801668,0.0369354148752731,1,0,0
FG_Straight_Sparse_Base,Straight,Sparse,Base,Oracle,Full,0.99351081530782,0.0022800670871985,0.00141320022185247,0.00648918469217969,0.0022800670871985,0.00141320022185247,0.0123964467176314,0.000164492149409498,0.000101953290472744,1.59155574043261,0.0140575780719536,0.00871297715823033,0.999065420560748,0.00295539968240036,0.00183177570093458
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Link-delay-aware,Normal,1,0,0,0,0,0,0.0120368385389898,0.000188371584096481,0.000116753917430971,1.028,0.0423739962188552,0.0262636749565293,NaN,NaN,NaN
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Link-delay-aware,Coop_1,0.998,0.00322030594359767,0.00199596630269189,0.00200000000000001,0.00322030594359767,0.00199596630269189,0.0120681379339573,0.000179188840385353,0.000111062393912808,1.98716666666667,0.0840489642712015,0.0520940877667217,1,0,0
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Link-delay-aware,LinkDeg_Emerg,0.953846153846154,0.0507666407005726,0.0314654898987663,0.0415384615384615,0.0497462330780627,0.0308330347018962,0.0189710437728157,0.00671646223334591,0.00416290642127138,2.55987692307692,0.102330523768202,0.0634251157360408,0.961517094017094,0.0463788930086397,0.0287459357038539
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Link-delay-aware,PosDeg_Emerg,0.718181818181818,0.12106051124508,0.0750340822468203,0.17,0.0786770782669775,0.0487645583263125,0.0468124466245217,0.00990595814360801,0.00613977646745855,3.26928181818182,0.308663338997586,0.191311519559309,0.714233766233766,0.123408921791096,0.0764896421833079
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Link-delay-aware,Recovery,0.99271523178808,0.00959693824250956,0.0059482439484195,0.00728476821192053,0.00959693824250956,0.0059482439484195,0.0125390279375454,0.000847994211051143,0.000525592257313591,2.03269536423841,0.0466730678892231,0.028928267183852,0.913333333333333,0.175752351019521,0.154053728001341
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Link-delay-aware,Full,0.941098169717138,0.0251389292942257,0.0155812698035058,0.037936772046589,0.0175530031679223,0.01087946407821,0.0183240762245796,0.00155358639460539,0.000962922823565222,2.09571547420965,0.0715729011927538,0.0443613437569957,0.812105295526311,0.0846261608835705,0.0524518379334743
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Confidence-driven,Normal,1,0,0,0,0,0,0.0120368385389898,0.000188371584096481,0.000116753917430971,1.028,0.0423739962188552,0.0262636749565293,NaN,NaN,NaN
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Confidence-driven,Coop_1,0.998,0.00322030594359767,0.00199596630269189,0.00200000000000001,0.00322030594359767,0.00199596630269189,0.0120681379339573,0.000179188840385353,0.000111062393912808,2.01596666666667,0.126751282653554,0.078561258908472,1,0,0
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Confidence-driven,LinkDeg_Emerg,0.978461538461538,0.0309396987261505,0.019176623946433,0.0153846153846154,0.0290095089717558,0.0179802799421522,0.0196790454943367,0.00772978984467714,0.00479097338174931,3.18787692307692,0.243596424199888,0.150982627947464,0.977115384615385,0.0353954136254956,0.0219383046529436
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Confidence-driven,PosDeg_Emerg,0.767272727272727,0.118546446051502,0.0734758484960401,0.0827272727272727,0.060065773559921,0.037229152158377,0.0504509607289333,0.0101838691159524,0.00631202747269316,4.21759090909091,0.368528778407106,0.228416503324843,0.759982683982684,0.123232134324027,0.0763800681759969
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Confidence-driven,Recovery,0.998675496688742,0.00279229815467408,0.00173068432671083,0.00132450331125828,0.00279229815467408,0.00173068432671083,0.0127543372849669,0.00109409457279783,0.000678126841831328,2.08734437086093,0.105902989717228,0.0656393530714551,1,0,0
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Confidence-driven,Full,0.954242928452579,0.0232581656641839,0.0144155604284834,0.0176372712146422,0.0117968368019039,0.0073117552019453,0.0195752764352629,0.00180310263395977,0.0011175745909589,2.35812146422629,0.0983038210451394,0.0609293395312459,0.846544420767895,0.0817593087342809,0.0506749445621603
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Oracle,Normal,1,0,0,0,0,0,0.0120368385389898,0.000188371584096481,0.000116753917430971,1.028,0.0423739962188552,0.0262636749565293,NaN,NaN,NaN
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Oracle,Coop_1,0.998,0.00322030594359767,0.00199596630269189,0.00200000000000001,0.00322030594359767,0.00199596630269189,0.0120681379339573,0.000179188840385353,0.000111062393912808,1.98996666666667,0.0849851766304781,0.0526743581987888,1,0,0
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Oracle,LinkDeg_Emerg,0.98,0.0299462591192952,0.0185608836988379,0.0138461538461538,0.029414626460923,0.0182313743633566,0.0202310569578572,0.00860660347862943,0.00533442810243787,2.86535384615385,0.483992304914349,0.299981538490714,0.977393162393162,0.0312173563888417,0.0193487179487179
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Oracle,PosDeg_Emerg,0.761818181818182,0.114094027886062,0.0707162111263732,0.0745454545454546,0.0510315986303537,0.0316297125250435,0.0510590153463374,0.0109848199485325,0.00680846194194637,4.2619,0.501295400816432,0.310706108440803,0.754528138528138,0.118583228564529,0.0734986465338091
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Oracle,Recovery,0.999337748344371,0.00209422361600556,0.00129801324503312,0.000662251655629142,0.00209422361600556,0.00129801324503312,0.0128218939909266,0.00126665932760863,0.000785083584969169,2.09060264900662,0.125996824838571,0.0780936411100754,1,0,0
FG_Straight_Sparse_Plus,Straight,Sparse,Plus,Oracle,Full,0.953577371048253,0.0222330322860155,0.0137801761779103,0.0158069883527454,0.00986713636974885,0.00611571448273078,0.0198252357535206,0.0019846268685194,0.00123008447717741,2.32567886855241,0.127096339044493,0.0787751270753188,0.843245111977936,0.0768272554626718,0.0476180262737646
