Scene,SceneRole,GeometryType,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10011,Boundary,Open,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.760865224625624,0.00886869225326517,0.801863560732113,0.0107351596301574,0.0409983361064891,4.09983361064892,0.0398327132794952,0.0421639589334831,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.67564980359078,Meaningful,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,LossRate,0.235906821963394,0.0092016869503793,0.191913477537438,0.010665300737095,-0.0439933444259567,-4.39933444259567,-0.0452552089569767,-0.0427314798949368,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.62576580475402,Meaningful,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.109125079438873,0.00265249323272299,0.0918747681598966,0.00357534409709855,-0.0172503112789764,-15.8078338798729,-0.0177227413092352,-0.0167778812487177,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.89205569814907,Meaningful,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,3.00437337770382,0.0612333136352938,3.22404059900166,0.0739633217627875,0.219667221297837,7.31158194011568,0.214125928982796,0.225208513612877,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.39678271655751,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.484,0.090034007180507,0.485,0.0991031208965115,0.00100000000000001,0.0999999999999945,-0.00962521510581781,0.0116252151058178,0.914481281346796,p = 0.9145,0.914481281346796,p = 0.9145,n.s.,n.s.,0.0197044334975369,0.0151869188487533,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.999866888519135,0.000455985882891538,0.999866888519135,0.000455985882891538,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,Confidence-heuristic,Risk-constrained-v6,LossRate,0.000133111480865225,0.000455985882891631,0.000133111480865225,0.000455985882891631,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0120953488285495,0.000119765073810153,0.0120953488285495,0.000119765073810153,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,Default,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.98048585690515,0.0130866687704777,3.04475873544092,0,0.0642728785357672,2.15645641756227,0.0621611576577447,0.0663845994137898,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,4.91132462072859,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,Default,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.624525790349418,0.00655816868481192,0.617803660565724,0.00781339667881792,-0.0067221297836938,-0.672212978369391,-0.0077148945674801,-0.0057293649999075,1.11022302462516e-14,p = 1.110e-14,4.44089209850063e-14,p = 4.441e-14,***,***,-0.88,-1.09261694954074,Below1pp,1.65423230669148e-12,p = 1.654e-12,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,LossRate,0.320399334442596,0.010851997521073,0.31414309484193,0.00799743467614016,-0.00625623960066556,-0.625623960066546,-0.00747589246972977,-0.00503658673160136,4.84696460745226e-09,p = 4.847e-09,9.69392921490453e-09,p = 9.694e-09,***,***,-0.748235294117647,-0.827722068744854,Below1pp,6.30105398968794e-07,p = 6.301e-07,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0403948639859786,0.000252447719938328,0.0408994908368847,0.00027826617795059,0.000504626850906128,1.2492351777228,0.000467978471460459,0.000541275230351797,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.996862745098039,2.22189219485487,Sub-ms,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,3.34062262895175,0.0593386008115633,3.32302396006655,0.00356936451763775,-0.017598668885195,-0.52680804867557,-0.0271380937389352,-0.00805924403145484,0.0352920557858614,p = 0.03529,0.0352920557858614,p = 0.03529,*,*,-0.301960784313725,-0.297690538943431,SeeDelta,1,p = 1,n.s.
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.586849816849817,0.00718533172333481,0.57945054945055,0.0085896284277451,-0.00739926739926729,-0.739926739926722,-0.00849203596164013,-0.00630649883689444,1.11022302462516e-14,p = 1.110e-14,4.44089209850063e-14,p = 4.441e-14,***,***,-0.88,-1.09261694954071,Below1pp,1.65423230669148e-12,p = 1.654e-12,***
10017,LongRange,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.977271214642263,0.00599086550404805,0.979001663893511,0.00590805337449913,0.0017304492512479,0.173044925124799,0.000886683919977746,0.00257421458251805,0.0192798782990922,p = 0.01928,0.0578396348972685,p = 0.05784,*,n.s.,0.369337979094077,0.330936442158534,Below1pp,1,p = 1,n.s.
10017,LongRange,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,LossRate,0.0225956738768719,0.00585232302800667,0.020865224625624,0.00592066355386478,-0.00173044925124792,-0.173044925124792,-0.00257421458251806,-0.000886683919977773,0.0192798782990895,p = 0.01928,0.0578396348972685,p = 0.05784,*,n.s.,-0.369337979094077,-0.330936442158542,Below1pp,1,p = 1,n.s.
10017,LongRange,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0285740326100353,0.00141196650020686,0.0297007229405134,0.00138962390385255,0.00112669033047807,3.94305678115019,0.000895757097371556,0.00135762356358458,2.60041022048796e-08,p = 2.600e-08,1.04016408819518e-07,p = 1.040e-07,***,***,0.714509803921569,0.787273321479413,Meaningful,3.27651687781483e-06,p = 3.277e-06,***
10017,LongRange,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.98199933444259,0.0361290074533296,2.86951680532446,0.0312860646686082,-0.112482529118135,-3.77205077878266,-0.115536293688,-0.10942876454827,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.94370058963971,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.981111111111111,0.0283056420636937,0.981111111111111,0.0283056420636937,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10017,LongRange,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.526422628951747,0.00504112606416334,0.53261231281198,0.00568741911766354,0.00618968386023289,0.6189683860233,0.00572928234822955,0.00665008537223623,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.16939747326352,Below1pp,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,LossRate,0.472845257903494,0.00508353798543988,0.466688851913478,0.00571704567925901,-0.00615640599001655,-0.615640599001649,-0.0066142761316552,-0.0056985358483779,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.16966324495104,Below1pp,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.12704047435305,0.00088696828485159,0.124828476532242,0.00134376642670012,-0.0022119978208084,-1.74117566238078,-0.00237224117835221,-0.00205175446326459,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.22747101795599,Meaningful,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.6790149750416,0.0777684732622515,3.00379567387687,0.0867734359268615,0.324780698835274,12.1231386110573,0.316046512415815,0.333514885254733,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.00033030742647,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.0244444444444445,0.0272858943455097,0.0244444444444445,0.0272858943455097,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.992445923460898,0.0031927861233342,0.992445923460898,0.0031927861233342,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Confidence-heuristic,Risk-constrained-v6,LossRate,0.00755407653910149,0.00319278612333425,0.00755407653910149,0.00319278612333425,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0134169495414515,0.000541733149852557,0.0134169495414515,0.000541733149852557,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Sub-ms,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.96757071547421,0.00996092422547278,3.04284525790349,4.48597845338221e-16,0.0752745424292839,2.53657114341941,0.0736672050678628,0.076881879790705,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,7.55698374221004,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.557404326123128,0.00980634720453359,0.552811980033278,0.00737679455933321,-0.00459234608985025,-0.459234608985026,-0.00553898929305575,-0.00364570288664475,3.11495143012763e-08,p = 3.115e-08,3.11495143012763e-08,p = 3.115e-08,***,***,-0.76,-0.782808787705363,Below1pp,3.89368928765954e-06,p = 3.894e-06,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,LossRate,0.4030615640599,0.0110909480664064,0.382196339434276,0.00961580157174644,-0.020865224625624,-2.0865224625624,-0.0219611770681733,-0.0197692721830746,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.07212412592805,Meaningful,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0566720526145787,0.000383163474223429,0.057497941826116,0.000351760864188505,0.000825889211537282,1.45731303779322,0.000792094309347376,0.000859684113727188,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.9434651081205,Sub-ms,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,3.27678569051581,0.0497382569340513,3.48163627287853,0.0546802671175812,0.204850582362723,6.2515709512415,0.196006899421917,0.213694265303529,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.73776025918083,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.61302752293578,0.0101333587313644,0.607669724770642,0.00765731808250368,-0.00535779816513763,-0.535779816513771,-0.00640390249915238,-0.00431169383112288,5.11522424417876e-09,p = 5.115e-09,1.02304484883575e-08,p = 1.023e-08,***,***,-0.786122448979592,-0.82645412397945,Below1pp,6.5986392749906e-07,p = 6.599e-07,***
10007,HeldOutLongMixed,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.995108153078203,0.00236292486699989,0.995740432612313,0.00233284414478458,0.000632279534109821,0.0632279534110047,0.000205542700425455,0.00105901636779419,0.0909127728709118,p = 0.09091,0.272738318612711,p = 0.2727,n.s.,n.s.,0.300813008130081,0.239087239371685,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,LossRate,0.004891846921797,0.00236292486699989,0.00425956738768719,0.00233284414478446,-0.000632279534109816,-0.0632279534109815,-0.00105901636779417,-0.000205542700425464,0.0909127728709036,p = 0.09091,0.272738318612711,p = 0.2727,n.s.,n.s.,-0.300813008130081,-0.239087239371691,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0197321401951716,0.000817461604239999,0.0211206018161471,0.000658579851997883,0.00138846162097547,7.03654853068205,0.00126653877867435,0.00151038446327658,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.99843137254902,1.83762209722521,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.74945424292845,0.0155170814163551,2.82916472545756,0.00846073080261814,0.0797104825291156,2.89913835569838,0.0776237164070525,0.0817972486511788,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,6.1638074582988,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.864193011647254,0.00358744525419537,0.865391014975042,0.00402336840499426,0.00119800332778708,0.11980033277873,0.000818141966812182,0.00157786468876197,0.000320093547622857,p = 3.201e-04,0.000960280642868572,p = 9.603e-04,***,***,0.578947368421053,0.508909206784888,Below1pp,0.0355303837861372,p = 0.03553,*
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,LossRate,0.135806988352745,0.00358744525419536,0.134608985024958,0.00402336840499427,-0.00119800332778708,-0.119800332778708,-0.00157786468876198,-0.000818141966812185,0.000320093547622857,p = 3.201e-04,0.000960280642868572,p = 9.603e-04,***,***,-0.578947368421053,-0.508909206784888,Below1pp,0.0355303837861372,p = 0.03553,*
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0595239388487983,0.00093135616057427,0.0584032596812939,0.000990169925261487,-0.00112067916750446,-1.88273691086066,-0.00125303205393689,-0.000988326281072018,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.951372549019608,-1.36632899636448,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.4700316139767,0.0285559981402668,2.69273277870216,0.0251056906939014,0.222701164725455,9.01612608783216,0.219330008212941,0.226072321237969,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,10.6598471089311,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.996738768718802,0.00230359713612286,0.996905158069883,0.00198901721145451,0.000166389351081506,0.0166389351081375,-5.22742881461058e-05,0.000385052990309118,0.385261159941204,p = 0.3853,1,p = 1,n.s.,n.s.,0.207792207792208,0.122788122702962,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,Confidence-heuristic,Risk-constrained-v6,LossRate,0.003261231281198,0.00230359713612279,0.00309484193011647,0.00198901721145443,-0.000166389351081531,-0.0166389351081531,-0.000385052990309135,5.22742881460729e-05,0.385261159941116,p = 0.3853,1,p = 1,n.s.,n.s.,-0.207792207792208,-0.122788122702984,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0159864444444697,0.000980589302565732,0.0158255531077818,0.000830040458899379,-0.0001608913366879,-1.00642351866777,-0.000257394479052258,-6.43881943235413e-05,0.0571291796320748,p = 0.05713,0.228516718528299,p = 0.2285,n.s.,n.s.,-0.505882352941176,-0.269028696853043,Sub-ms,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,1.35725956738769,0.0184979154284084,1.34265956738769,0.0141993783967576,-0.0146000000000004,-1.07569696694796,-0.0158423558030247,-0.0133576441969761,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.993725490196078,-1.89633153069272,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.880332778702163,0.0092173313417806,0.908219633943428,0.00669248483383885,0.0278868552412645,2.78868552412647,0.0265377656072211,0.029235944875308,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.33553990166395,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,LossRate,0.119667221297837,0.00921733134178059,0.0917803660565724,0.00669248483383892,-0.0278868552412645,-2.78868552412645,-0.029235944875308,-0.0265377656072211,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.33553990166395,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0703733814035259,0.004281813859483,0.0557947256975844,0.00309375220827149,-0.0145786557059415,-20.7161506455779,-0.0152036581549261,-0.0139536532569569,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.763944091423,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,1.33498735440932,0.0295574900194697,1.50821397670549,0.0240792940167083,0.173226622296171,12.9758998633225,0.171753577552043,0.174699667040299,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,18.9760624850791,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10014,Primary,CurvedBlind,Default,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.991813643926789,0.00344196137102871,0.996073211314476,0.00222372532703151,0.00425956738768714,0.425956738768718,0.00372214325529694,0.00479699152007734,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.972946859903382,1.27895637976942,Below1pp,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Risk-constrained-v6,Constrained Oracle,LossRate,0.0081863560732113,0.00344196137102884,0.00392678868552412,0.00222372532703142,-0.00425956738768718,-0.425956738768718,-0.00479699152007738,-0.00372214325529697,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.972946859903382,-1.27895637976942,Below1pp,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.017353066814409,0.00120657982170193,0.0184693000185386,0.000783428783836303,0.00111623320412961,6.43248375671993,0.000934823102017792,0.00129764330624144,2.22066809385524e-12,p = 2.221e-12,4.44133618771048e-12,p = 4.441e-12,***,***,0.816470588235294,0.992889396518853,Meaningful,3.17555537421299e-10,p = 3.176e-10,***
10014,Primary,CurvedBlind,Default,Risk-constrained-v6,Constrained Oracle,AvgTxCost,2.00055241264559,0.031027786794728,2.10267886855241,0.0248348896918124,0.10212645590682,5.10491278615215,0.099941780696736,0.104311131116904,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,7.54325489922772,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Risk-constrained-v6,Constrained Oracle,EmgTimely,1,0,0.983333333333333,0.0505076272276106,-0.0166666666666667,-1.66666666666667,-0.0248167935466666,-0.00851653978666684,0.0196306144870619,p = 0.01963,0.0196306144870619,p = 0.01963,*,*,-1,-0.329983164553722,Meaningful,1,p = 1,n.s.
10014,Primary,CurvedBlind,ForestGeometry,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.799400998336106,0.00503293758701834,0.802262895174709,0.00557818498459627,0.0028618968386024,0.286189683860238,0.00236462609237707,0.00335916758482772,5.16731102351287e-11,p = 5.167e-11,2.06692440940515e-10,p = 2.067e-10,***,***,0.852913968547641,0.92868507759414,Below1pp,7.0275429919775e-09,p = 7.028e-09,***
10014,Primary,CurvedBlind,ForestGeometry,Risk-constrained-v6,Constrained Oracle,LossRate,0.200499168053245,0.00512295271268192,0.197670549084859,0.0055947717118802,-0.00282861896838608,-0.282861896838604,-0.00333529762098509,-0.00232194031578707,1.89983584419906e-10,p = 1.900e-10,5.69950753259718e-10,p = 5.700e-10,***,***,-0.824236817761332,-0.900843285284325,Below1pp,2.56477838966873e-08,p = 2.565e-08,***
10014,Primary,CurvedBlind,ForestGeometry,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0801658886685875,0.00193947242902532,0.0796376486264551,0.00185353796287102,-0.000528240042132358,-0.65893368227494,-0.000732510490250789,-0.000323969594013927,0.00317116358818081,p = 0.003171,0.00634232717636163,p = 0.006342,**,**,-0.391372549019608,-0.417285391107514,Sub-ms,0.320287522406262,p = 0.3203,n.s.
10014,Primary,CurvedBlind,ForestGeometry,Risk-constrained-v6,Constrained Oracle,AvgTxCost,2.28425324459235,0.047505662547379,2.41531680532446,0.0427344372407212,0.131063560732113,5.73769835032029,0.12807592265086,0.134051198813365,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,7.07882831831501,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Risk-constrained-v6,Constrained Oracle,EmgTimely,0.0233333333333333,0.0753675799587829,0.02,0.0642416074439621,-0.00333333333333332,-0.333333333333332,-0.00713672587733323,0.000470059210666592,0.317310527664727,p = 0.3173,0.317310527664727,p = 0.3173,n.s.,n.s.,-1,-0.141421356237309,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,Default,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.989983361064892,0.00301587577978752,0.995241264559068,0.00209957049460183,0.00525790349417628,0.525790349417632,0.00481270782757074,0.00570309916078182,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.90576385393975,Below1pp,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Risk-constrained-v6,Constrained Oracle,LossRate,0.00931780366056572,0.00304403339074535,0.0038269550748752,0.00202393467624511,-0.00549084858569051,-0.549084858569051,-0.00589037892159653,-0.00509131824978449,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.21767096660641,Below1pp,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Risk-constrained-v6,Constrained Oracle,AvgDelay,0.0239986346904632,0.000939370565586915,0.0223906553328443,0.000709463074060782,-0.00160797935761888,-6.70029515578182,-0.00173538407599385,-0.00148057463924391,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.03658415405034,Meaningful,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Risk-constrained-v6,Constrained Oracle,AvgTxCost,2.84895673876871,0.00762516267387652,2.73219633943428,0.00444214352662743,-0.11676039933443,-4.0983563472744,-0.118046800473198,-0.115473998195662,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-14.646253918963,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Risk-constrained-v6,Constrained Oracle,EmgTimely,0.995065789473684,0.0034691783506188,0.996184210526316,0.00347617330994493,0.00111842105263158,0.111842105263149,0.00057572636945812,0.00166111573580504,0.0186986197249386,p = 0.0187,0.0186986197249386,p = 0.0187,*,*,0.435483870967742,0.332550166790297,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,ForestGeometry,Risk-constrained-v6,Constrained Oracle,TimelyRate,0.713078202995008,0.00505534016184772,0.713843594009983,0.00475980152415132,0.000765391014975023,0.0765391014975081,0.000304446595301744,0.0012263354346483,0.0581396907303509,p = 0.05814,0.174419072191053,p = 0.1744,n.s.,n.s.,0.368983957219251,0.26794286782488,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,ForestGeometry,Risk-constrained-v6,Constrained Oracle,LossRate,0.285890183028286,0.00506126022372303,0.28522462562396,0.00483751193900077,-0.000665557404326119,-0.0665557404326111,-0.00112583108028313,-0.000205283728369104,0.0989601232668584,p = 0.09896,0.197920246533717,p = 0.1979,n.s.,n.s.,-0.301247771836007,-0.233333333333339,Below1pp,1,p = 1,n.s.
